date,order_id,customer_id,sport,revenue,profit,shipping_cost,rating
5/10/22,10997,103274,Soccer,127.50,60.03,0,
5/10/22,10998,103275,Baseball,71.40,30.45,0,
5/10/22,10999,103276,Soccer,220.32,159.21,0,5
5/10/22,11000,103277,Football,32.64,-29.58,7,
5/10/22,11001,103278,Soccer,215.22,157.47,0,
5/10/22,11002,103279,Football,126.48,50.46,0,
5/10/22,11003,103280,Football,349.86,238.38,0,
5/11/22,11004,103281,Football,311.10,256.65,0,
5/11/22,11005,103282,Soccer,159.12,84.39,0,3
5/11/22,11006,103283,Hockey,333.54,260.13,0,
5/11/22,11007,103284,Baseball,145.86,110.49,0,
5/11/22,11008,103285,Soccer,147.90,67.86,0,
5/11/22,11009,103286,Soccer,390.66,282.75,0,
5/11/22,11010,103287,Basketball,172.38,93.96,0,
5/12/22,11011,103288,Soccer,223.38,176.61,0,
5/12/22,11012,103289,Football,246.84,166.17,0,
5/12/22,11013,103290,Baseball,175.44,100.92,0,
5/12/22,11014,103291,Baseball,245.82,165.30,0,
5/12/22,11015,103292,Baseball,89.76,70.47,0,
5/12/22,11016,103293,Football,366.18,296.67,0,
5/12/22,11017,103294,Hockey,271.32,183.57,0,
5/12/22,11018,103295,Soccer,345.78,258.39,0,
5/13/22,11019,103296,Baseball,118.32,60.03,0,
5/13/22,11020,103297,Soccer,61.20,-8.70,0,
5/13/22,11021,103298,Baseball,231.54,185.31,0,
5/13/22,11022,103299,Soccer,278.46,207.06,0,
5/13/22,11023,103300,Hockey,19.38,-31.32,7,
5/13/22,11024,103301,Hockey,63.24,38.28,0,
5/13/22,11025,103302,Hockey,214.20,127.02,0,
5/13/22,11026,103303,Baseball,161.16,90.48,0,1
5/13/22,11027,103304,Football,108.12,33.06,0,1
5/14/22,11028,103305,Baseball,92.82,47.85,0,
5/14/22,11029,103306,Baseball,289.68,193.14,0,
5/14/22,11030,103307,Basketball,40.80,16.53,7,
5/14/22,11031,103308,Basketball,361.08,256.65,0,
5/14/22,11032,103309,Hockey,124.44,85.26,0,
5/15/22,11033,103310,Hockey,350.88,243.60,0,
5/15/22,11034,103311,Hockey,349.86,293.19,0,
5/16/22,11035,103312,Football,367.20,293.19,0,
5/16/22,11036,103313,Soccer,311.10,257.52,0,
5/16/22,11037,103314,Baseball,402.90,320.16,0,
5/16/22,11038,103315,Football,129.54,93.09,0,
5/16/22,11039,103316,Basketball,181.56,118.32,0,
5/16/22,11040,103317,Baseball,328.44,263.61,0,
5/16/22,11041,103318,Basketball,309.06,247.08,0,
5/16/22,11042,103319,Soccer,49.98,8.70,0,
5/16/22,11043,103320,Football,180.54,133.98,0,
5/17/22,11044,103321,Hockey,27.54,3.48,7,
5/17/22,11045,103322,Baseball,58.14,0.00,0,4
5/17/22,11046,103323,Basketball,351.90,267.09,0,
5/17/22,11047,103324,Hockey,218.28,131.37,0,
5/17/22,11048,103325,Hockey,310.08,251.43,0,
5/18/22,11049,103326,Football,391.68,316.68,0,
5/18/22,11050,103327,Baseball,287.64,206.19,0,
5/18/22,11051,103328,Football,157.08,102.66,0,
5/18/22,11052,103329,Football,221.34,130.50,0,
5/18/22,11053,103330,Soccer,186.66,109.62,0,3
5/18/22,11054,103331,Hockey,36.72,-14.79,7,1
5/18/22,11055,103332,Hockey,129.54,49.59,0,
5/18/22,11056,103333,Baseball,421.26,304.50,0,
5/18/22,11057,103334,Baseball,163.20,122.67,0,
5/18/22,11058,103335,Basketball,299.88,231.42,0,
5/18/22,11059,103336,Football,185.64,112.23,0,
5/18/22,11060,103337,Football,83.64,25.23,0,
5/19/22,11061,103338,Football,333.54,232.29,0,5
5/19/22,11062,103339,Football,65.28,19.14,0,
5/19/22,11063,103340,Football,175.44,105.27,0,1
5/19/22,11064,103341,Basketball,182.58,108.75,0,5
5/19/22,11065,103342,Baseball,412.08,312.33,0,2
5/19/22,11066,103343,Football,233.58,143.55,0,
5/20/22,11067,103344,Baseball,257.04,198.36,0,4
5/20/22,11068,103345,Football,235.62,144.42,0,
5/20/22,11069,103346,Baseball,94.86,69.60,0,
5/20/22,11070,103347,Basketball,123.42,71.34,0,1
5/20/22,11071,103348,Soccer,215.22,123.54,0,4
5/20/22,11072,103349,Football,380.46,314.94,0,2
5/20/22,11073,103350,Basketball,63.24,13.92,0,
5/20/22,11074,103351,Hockey,258.06,183.57,0,
5/21/22,11075,103352,Soccer,242.76,183.57,0,1
5/21/22,11076,103353,Basketball,279.48,221.85,0,
5/21/22,11077,103354,Basketball,411.06,344.52,0,
5/21/22,11078,103355,Soccer,121.38,49.59,0,
5/21/22,11079,103356,Basketball,221.34,144.42,0,
5/21/22,11080,103357,Baseball,79.56,60.03,0,
5/22/22,11081,103358,Soccer,36.72,-26.97,7,1
5/22/22,11082,103359,Soccer,337.62,236.64,0,
5/22/22,11083,103360,Baseball,149.94,115.71,0,
5/22/22,11084,103361,Hockey,42.84,-17.40,7,
5/22/22,11085,103362,Football,372.30,307.11,0,
5/22/22,11086,103363,Basketball,318.24,209.67,0,
5/22/22,11087,103364,Baseball,382.50,316.68,0,
5/22/22,11088,103365,Hockey,188.70,120.93,0,4
5/22/22,11089,103366,Football,28.56,16.53,7,4
5/22/22,11090,103367,Soccer,416.16,295.80,0,3
5/23/22,11091,103368,Soccer,26.52,6.96,7,4
5/23/22,11092,103369,Soccer,241.74,149.64,0,
5/23/22,11093,103370,Football,232.56,193.14,0,
5/23/22,11094,103371,Baseball,198.90,149.64,0,
5/23/22,11095,103372,Hockey,227.46,186.18,0,
5/24/22,11096,103373,Baseball,100.98,35.67,0,1
5/24/22,11097,103374,Hockey,411.06,299.28,0,2
5/24/22,11098,103375,Basketball,76.50,40.89,0,
5/24/22,11099,103376,Soccer,52.02,38.28,0,
5/24/22,11100,103377,Basketball,117.30,63.51,0,
5/24/22,11101,103378,Basketball,297.84,218.37,0,1
5/24/22,11102,103379,Football,362.10,288.84,0,
5/24/22,11103,103380,Basketball,21.42,-2.61,7,
5/24/22,11104,103381,Hockey,78.54,45.24,0,
5/24/22,11105,103382,Baseball,414.12,307.98,0,
5/24/22,11106,103383,Baseball,143.82,73.08,0,
5/25/22,11107,103384,Football,144.84,92.22,0,
5/25/22,11108,103385,Football,424.32,335.82,0,
5/25/22,11109,103386,Hockey,366.18,253.17,0,
5/25/22,11110,103387,Football,232.56,138.33,0,
5/25/22,11111,103388,Baseball,340.68,270.57,0,
5/25/22,11112,103389,Soccer,234.60,160.08,0,
5/25/22,11113,103390,Hockey,431.46,340.17,0,
5/25/22,11114,103391,Soccer,99.96,27.84,0,5
5/25/22,11115,103392,Baseball,268.26,192.27,0,
5/25/22,11116,103393,Baseball,392.70,276.66,0,
5/25/22,11117,103394,Baseball,357.00,272.31,0,
5/25/22,11118,103395,Hockey,197.88,155.73,0,
5/25/22,11119,103396,Soccer,394.74,314.94,0,
5/26/22,11120,103397,Football,320.28,226.20,0,5
5/26/22,11121,103398,Baseball,235.62,170.52,0,
5/26/22,11122,103399,Football,196.86,107.88,0,
5/26/22,11123,103400,Hockey,143.82,87.87,0,
5/27/22,11124,103401,Baseball,166.26,90.48,0,
5/27/22,11125,103402,Baseball,403.92,331.47,0,
5/27/22,11126,103403,Basketball,350.88,266.22,0,2
5/27/22,11127,103404,Football,315.18,211.41,0,
5/27/22,11128,103405,Football,56.10,-13.05,0,
5/27/22,11129,103406,Hockey,326.40,273.18,0,
5/27/22,11130,103407,Soccer,282.54,214.89,0,
5/28/22,11131,103408,Baseball,166.26,118.32,0,2
5/28/22,11132,103409,Hockey,28.56,-33.93,7,3
5/28/22,11133,103410,Soccer,421.26,330.60,0,3
5/28/22,11134,103411,Hockey,121.38,66.99,0,
5/28/22,11135,103412,Basketball,315.18,215.76,0,
5/28/22,11136,103413,Soccer,278.46,212.28,0,
5/28/22,11137,103414,Baseball,60.18,37.41,0,
5/28/22,11138,103415,Football,282.54,187.92,0,
5/28/22,11139,103416,Soccer,373.32,269.70,0,5
5/28/22,11140,103417,Basketball,248.88,175.74,0,
5/28/22,11141,103418,Hockey,96.90,77.43,0,
5/28/22,11142,103419,Basketball,259.08,165.30,0,
5/28/22,11143,103420,Soccer,77.52,57.42,0,
5/29/22,11144,103421,Football,302.94,208.80,0,5
5/29/22,11145,103422,Soccer,393.72,325.38,0,
5/29/22,11146,103423,Soccer,370.26,258.39,0,
5/30/22,11147,103424,Hockey,293.76,233.16,0,
5/30/22,11148,103425,Basketball,118.32,78.30,0,2
5/30/22,11149,103426,Soccer,378.42,269.70,0,
5/30/22,11150,103427,Soccer,81.60,54.81,0,
5/30/22,11151,103428,Hockey,189.72,122.67,0,4
5/30/22,11152,103429,Hockey,261.12,175.74,0,3
5/30/22,11153,103430,Football,149.94,100.92,0,
5/31/22,11154,103431,Football,160.14,114.84,0,
5/31/22,11155,103432,Soccer,56.10,17.40,0,
5/31/22,11156,103433,Football,215.22,161.82,0,
5/31/22,11157,103434,Basketball,143.82,94.83,0,
5/31/22,11158,103435,Baseball,358.02,251.43,0,
5/31/22,11159,103436,Hockey,60.18,37.41,0,
5/31/22,11160,103437,Baseball,287.64,216.63,0,
5/31/22,11161,103438,Hockey,42.84,-20.88,7,5
5/31/22,11162,103439,Soccer,142.80,96.57,0,
5/31/22,11163,103440,Football,388.62,269.70,0,1
6/1/22,11164,103441,Basketball,33.30,23.46,7,
6/1/22,11165,103442,Hockey,105.45,42.84,0,
6/1/22,11166,103443,Football,417.36,335.58,0,
6/1/22,11167,103444,Hockey,164.28,91.80,0,
6/1/22,11168,103445,Football,160.95,111.18,0,
6/1/22,11169,103446,Hockey,284.16,240.72,0,
6/1/22,11170,103447,Soccer,387.39,316.20,0,5
6/2/22,11171,103448,Hockey,54.39,35.70,0,
6/2/22,11172,103449,Baseball,215.34,141.78,0,
6/2/22,11173,103450,Soccer,376.29,322.32,0,5
6/3/22,11174,103451,Basketball,258.63,166.26,0,
6/3/22,11175,103452,Hockey,301.92,253.98,0,
6/3/22,11176,103453,Baseball,81.03,25.50,0,2
6/3/22,11177,103454,Hockey,293.04,226.44,0,
6/3/22,11178,103455,Baseball,117.66,69.36,0,
6/3/22,11179,103456,Football,119.88,62.22,0,
6/3/22,11180,103457,Football,447.33,372.30,0,
6/3/22,11181,103458,Soccer,183.15,131.58,0,
6/3/22,11182,103459,Soccer,333.00,262.14,0,1
6/3/22,11183,103460,Football,368.52,294.78,0,
6/4/22,11184,103461,Baseball,440.67,385.56,0,
6/4/22,11185,103462,Basketball,82.14,31.62,0,
6/4/22,11186,103463,Baseball,217.56,139.74,0,1
6/4/22,11187,103464,Baseball,174.27,137.70,0,
6/4/22,11188,103465,Soccer,435.12,347.82,0,
6/4/22,11189,103466,Basketball,330.78,231.54,0,
6/4/22,11190,103467,Soccer,163.17,140.76,0,
6/4/22,11191,103468,Soccer,460.65,359.04,0,
6/4/22,11192,103469,Hockey,183.15,104.04,0,
6/5/22,11193,103470,Football,255.30,182.58,0,
6/5/22,11194,103471,Baseball,45.51,-11.22,7,5
6/5/22,11195,103472,Soccer,246.42,202.98,0,
6/5/22,11196,103473,Hockey,261.96,205.02,0,
6/5/22,11197,103474,Basketball,364.08,286.62,0,
6/6/22,11198,103475,Basketball,216.45,150.96,0,
6/6/22,11199,103476,Baseball,254.19,227.46,0,4
6/6/22,11200,103477,Hockey,314.13,258.06,0,3
6/6/22,11201,103478,Basketball,58.83,14.28,0,
6/6/22,11202,103479,Football,34.41,0.00,7,
6/6/22,11203,103480,Hockey,333.00,282.54,0,
6/6/22,11204,103481,Soccer,126.54,62.22,0,
6/6/22,11205,103482,Football,420.69,330.48,0,
6/7/22,11206,103483,Soccer,291.93,230.52,0,
6/7/22,11207,103484,Soccer,387.39,339.66,0,
6/7/22,11208,103485,Basketball,174.27,129.54,0,
6/7/22,11209,103486,Baseball,180.93,116.28,0,
6/7/22,11210,103487,Hockey,155.40,89.76,0,4
6/7/22,11211,103488,Baseball,333.00,246.84,0,
6/7/22,11212,103489,Basketball,159.84,84.66,0,4
6/7/22,11213,103490,Hockey,387.39,336.60,0,
6/7/22,11214,103491,Basketball,261.96,230.52,0,2
6/8/22,11215,103492,Soccer,160.95,134.64,0,
6/8/22,11216,103493,Basketball,102.12,26.52,0,
6/8/22,11217,103494,Soccer,27.75,5.10,7,
6/8/22,11218,103495,Soccer,344.10,307.02,0,
6/8/22,11219,103496,Football,425.13,322.32,0,
6/8/22,11220,103497,Football,230.88,182.58,0,1
6/8/22,11221,103498,Basketball,297.48,219.30,0,
6/8/22,11222,103499,Hockey,28.86,-23.46,7,
6/8/22,11223,103500,Hockey,397.38,312.12,0,
6/8/22,11224,103501,Hockey,291.93,208.08,0,
6/8/22,11225,103502,Basketball,32.19,1.02,7,
6/9/22,11226,103503,Hockey,33.30,-14.28,7,
6/9/22,11227,103504,Hockey,194.25,124.44,0,4
6/9/22,11228,103505,Hockey,180.93,155.04,0,
6/9/22,11229,103506,Basketball,230.88,157.08,0,
6/9/22,11230,103507,Football,216.45,165.24,0,
6/9/22,11231,103508,Basketball,120.99,102.00,0,
6/10/22,11232,103509,Baseball,190.92,121.38,0,4
6/10/22,11233,103510,Soccer,284.16,192.78,0,1
6/10/22,11234,103511,Baseball,399.60,309.06,0,
6/10/22,11235,103512,Football,321.90,288.66,0,5
6/11/22,11236,103513,Football,176.49,106.08,0,
6/11/22,11237,103514,Hockey,261.96,214.20,0,
6/11/22,11238,103515,Soccer,237.54,178.50,0,
6/11/22,11239,103516,Football,193.14,124.44,0,
6/11/22,11240,103517,Soccer,197.58,133.62,0,
6/11/22,11241,103518,Hockey,404.04,345.78,0,
6/11/22,11242,103519,Soccer,382.95,284.58,0,
6/11/22,11243,103520,Football,426.24,375.36,0,
6/12/22,11244,103521,Soccer,49.95,5.10,0,
6/12/22,11245,103522,Basketball,281.94,198.90,0,
6/12/22,11246,103523,Hockey,437.34,348.84,0,
6/12/22,11247,103524,Baseball,86.58,25.50,0,5
6/12/22,11248,103525,Baseball,309.69,266.22,0,2
6/12/22,11249,103526,Baseball,303.03,250.92,0,2
6/12/22,11250,103527,Soccer,220.89,174.42,0,4
6/12/22,11251,103528,Soccer,246.42,185.64,0,
6/12/22,11252,103529,Basketball,230.88,158.10,0,
6/12/22,11253,103530,Soccer,41.07,28.56,7,
6/12/22,11254,103531,Hockey,222.00,191.76,0,
6/12/22,11255,103532,Soccer,240.87,175.44,0,4
6/12/22,11256,103533,Baseball,417.36,315.18,0,3
6/13/22,11257,103534,Baseball,189.81,128.52,0,
6/13/22,11258,103535,Baseball,184.26,156.06,0,
6/13/22,11259,103536,Basketball,233.10,141.78,0,
6/13/22,11260,103537,Basketball,228.66,195.84,0,3
6/13/22,11261,103538,Soccer,339.66,269.28,0,
6/13/22,11262,103539,Hockey,442.89,354.96,0,
6/13/22,11263,103540,Football,34.41,-2.04,7,
6/13/22,11264,103541,Football,264.18,207.06,0,1
6/13/22,11265,103542,Baseball,163.17,136.68,0,
6/13/22,11266,103543,Football,371.85,283.56,0,
6/13/22,11267,103544,Soccer,397.38,297.84,0,
6/14/22,11268,103545,Football,182.04,119.34,0,
6/14/22,11269,103546,Basketball,95.46,31.62,0,
6/14/22,11270,103547,Football,391.83,340.68,0,
6/14/22,11271,103548,Football,421.80,360.06,0,
6/14/22,11272,103549,Soccer,398.49,357.00,0,5
6/14/22,11273,103550,Baseball,227.55,192.78,0,
6/15/22,11274,103551,Soccer,284.16,253.98,0,5
6/15/22,11275,103552,Baseball,26.64,-33.66,7,
6/15/22,11276,103553,Hockey,316.35,249.90,0,
6/16/22,11277,103554,Baseball,358.53,290.70,0,
6/16/22,11278,103555,Hockey,124.32,47.94,0,
6/16/22,11279,103556,Hockey,152.07,81.60,0,4
6/16/22,11280,103557,Hockey,103.23,52.02,0,5
6/16/22,11281,103558,Soccer,387.39,349.86,0,
6/16/22,11282,103559,Hockey,197.58,113.22,0,3
6/16/22,11283,103560,Hockey,42.18,-31.62,7,
6/16/22,11284,103561,Hockey,441.78,378.42,0,
6/16/22,11285,103562,Football,291.93,249.90,0,
6/16/22,11286,103563,Soccer,61.05,45.90,0,1
6/16/22,11287,103564,Football,245.31,167.28,0,
6/16/22,11288,103565,Baseball,164.28,91.80,0,
6/17/22,11289,103566,Soccer,81.03,23.46,0,
6/17/22,11290,103567,Basketball,152.07,91.80,0,
6/17/22,11291,103568,Hockey,458.43,399.84,0,
6/17/22,11292,103569,Baseball,425.13,372.30,0,
6/17/22,11293,103570,Hockey,38.85,10.20,7,3
6/17/22,11294,103571,Soccer,254.19,207.06,0,
6/17/22,11295,103572,Hockey,455.10,411.06,0,
6/17/22,11296,103573,Football,388.50,312.12,0,
6/17/22,11297,103574,Hockey,447.33,346.80,0,4
6/17/22,11298,103575,Baseball,128.76,65.28,0,
6/18/22,11299,103576,Soccer,372.96,276.42,0,
6/18/22,11300,103577,Basketball,377.40,340.68,0,3
6/18/22,11301,103578,Baseball,222.00,192.78,0,
6/18/22,11302,103579,Basketball,43.29,25.50,7,
6/18/22,11303,103580,Baseball,389.61,349.86,0,
6/18/22,11304,103581,Soccer,388.50,343.74,0,3
6/18/22,11305,103582,Hockey,346.32,252.96,0,3
6/18/22,11306,103583,Hockey,168.72,87.72,0,
6/18/22,11307,103584,Baseball,359.64,291.72,0,
6/18/22,11308,103585,Football,362.97,261.12,0,
6/19/22,11309,103586,Basketball,152.07,69.36,0,
6/19/22,11310,103587,Basketball,259.74,226.44,0,
6/19/22,11311,103588,Basketball,32.19,7.14,7,
6/19/22,11312,103589,Basketball,98.79,46.92,0,
6/19/22,11313,103590,Hockey,207.57,172.38,0,
6/19/22,11314,103591,Football,183.15,123.42,0,
6/19/22,11315,103592,Hockey,66.60,1.02,0,
6/19/22,11316,103593,Hockey,417.36,360.06,0,
6/20/22,11317,103594,Football,31.08,-17.34,7,
6/20/22,11318,103595,Football,384.06,284.58,0,4
6/20/22,11319,103596,Basketball,399.60,301.92,0,
6/20/22,11320,103597,Football,204.24,131.58,0,
6/20/22,11321,103598,Basketball,359.64,280.50,0,3
6/20/22,11322,103599,Baseball,224.22,189.72,0,
6/20/22,11323,103600,Hockey,123.21,71.40,0,
6/20/22,11324,103601,Baseball,434.01,334.56,0,
6/21/22,11325,103602,Soccer,450.66,350.88,0,
6/21/22,11326,103603,Baseball,238.65,150.96,0,
6/21/22,11327,103604,Hockey,225.33,193.80,0,1
6/21/22,11328,103605,Baseball,46.62,20.40,7,5
6/21/22,11329,103606,Hockey,23.31,-45.90,7,3
6/21/22,11330,103607,Hockey,294.15,216.24,0,1
6/22/22,11331,103608,Football,468.42,391.68,0,
6/22/22,11332,103609,Soccer,38.85,-28.56,7,4
6/22/22,11333,103610,Basketball,186.48,159.12,0,
6/22/22,11334,103611,Football,189.81,107.10,0,2
6/22/22,11335,103612,Basketball,414.03,321.30,0,
6/22/22,11336,103613,Football,203.13,173.40,0,
6/22/22,11337,103614,Basketball,67.71,34.68,0,
6/23/22,11338,103615,Basketball,250.86,219.30,0,2
6/23/22,11339,103616,Baseball,398.49,311.10,0,
6/23/22,11340,103617,Basketball,46.62,-20.40,7,2
6/23/22,11341,103618,Hockey,229.77,182.58,0,
6/23/22,11342,103619,Football,235.32,185.64,0,
6/23/22,11343,103620,Baseball,237.54,173.40,0,
6/24/22,11344,103621,Hockey,315.24,221.34,0,2
6/24/22,11345,103622,Hockey,168.72,118.32,0,2
6/24/22,11346,103623,Soccer,434.01,371.28,0,
6/24/22,11347,103624,Basketball,321.90,251.94,0,
6/24/22,11348,103625,Football,422.91,325.38,0,
6/24/22,11349,103626,Soccer,417.36,338.64,0,3
6/24/22,11350,103627,Football,244.20,181.56,0,
6/24/22,11351,103628,Football,396.27,325.38,0,
6/25/22,11352,103629,Hockey,460.65,409.02,0,
6/25/22,11353,103630,Basketball,450.66,348.84,0,
6/25/22,11354,103631,Soccer,220.89,166.26,0,
6/25/22,11355,103632,Basketball,366.30,292.74,0,
6/25/22,11356,103633,Hockey,193.14,147.90,0,
6/25/22,11357,103634,Hockey,422.91,380.46,0,
6/25/22,11358,103635,Baseball,174.27,98.94,0,5
6/26/22,11359,103636,Football,273.06,237.66,0,4
6/26/22,11360,103637,Baseball,63.27,-7.14,0,
6/26/22,11361,103638,Basketball,280.83,250.92,0,3
6/26/22,11362,103639,Basketball,308.58,230.52,0,
6/26/22,11363,103640,Basketball,128.76,111.18,0,1
6/27/22,11364,103641,Basketball,289.71,241.74,0,4
6/27/22,11365,103642,Basketball,281.94,241.74,0,
6/27/22,11366,103643,Basketball,67.71,41.82,0,
6/27/22,11367,103644,Hockey,253.08,162.18,0,
6/27/22,11368,103645,Football,135.42,82.62,0,5
6/27/22,11369,103646,Hockey,463.98,402.90,0,3
6/27/22,11370,103647,Soccer,278.61,202.98,0,
6/28/22,11371,103648,Basketball,334.11,284.58,0,3
6/28/22,11372,103649,Football,133.20,75.48,0,
6/28/22,11373,103650,Baseball,234.21,159.12,0,
6/28/22,11374,103651,Baseball,190.92,137.70,0,1
6/29/22,11375,103652,Soccer,255.30,175.44,0,
6/29/22,11376,103653,Soccer,361.86,264.18,0,
6/29/22,11377,103654,Soccer,384.06,327.42,0,
6/29/22,11378,103655,Basketball,206.46,155.04,0,
6/29/22,11379,103656,Soccer,107.67,92.82,0,
6/30/22,11380,103657,Baseball,458.43,386.58,0,
6/30/22,11381,103658,Football,267.51,215.22,0,5
6/30/22,11382,103659,Football,470.64,397.80,0,5
6/30/22,11383,103660,Basketball,152.07,80.58,0,2
6/30/22,11384,103661,Soccer,223.11,149.94,0,2
6/30/22,11385,103662,Soccer,174.27,107.10,0,
6/30/22,11386,103663,Hockey,323.01,231.54,0,
6/30/22,11387,103664,Basketball,310.80,232.56,0,
6/30/22,11388,103665,Basketball,203.13,146.88,0,
7/1/22,11389,103666,Soccer,218.40,158.90,0,
7/1/22,11390,103667,Hockey,217.49,118.30,0,
7/1/22,11391,103668,Hockey,187.46,94.50,0,5
7/1/22,11392,103669,Basketball,309.40,202.30,0,3
7/1/22,11393,103670,Baseball,101.01,63.00,0,
7/2/22,11394,103671,Soccer,50.96,17.50,0,
7/2/22,11395,103672,Basketball,95.55,62.30,0,
7/2/22,11396,103673,Football,196.56,124.60,0,
7/2/22,11397,103674,Basketball,380.38,271.60,0,
7/2/22,11398,103675,Baseball,75.53,13.30,0,
7/2/22,11399,103676,Hockey,303.03,217.70,0,
7/2/22,11400,103677,Basketball,177.45,106.40,0,3
7/2/22,11401,103678,Football,350.35,260.40,0,
7/2/22,11402,103679,Football,156.52,84.70,0,
7/2/22,11403,103680,Football,163.80,107.10,0,
7/2/22,11404,103681,Baseball,141.96,82.60,0,
7/2/22,11405,103682,Soccer,152.88,76.30,0,
7/3/22,11406,103683,Soccer,222.95,168.00,0,
7/3/22,11407,103684,Baseball,322.14,201.60,0,
7/3/22,11408,103685,Soccer,164.71,79.10,0,
7/3/22,11409,103686,Soccer,26.39,-3.50,7,1
7/3/22,11410,103687,Basketball,101.92,41.30,0,2
7/3/22,11411,103688,Baseball,323.96,200.90,0,
7/3/22,11412,103689,Basketball,241.15,149.80,0,
7/3/22,11413,103690,Hockey,171.99,120.40,0,
7/3/22,11414,103691,Soccer,113.75,44.10,0,5
7/4/22,11415,103692,Football,370.37,256.20,0,
7/4/22,11416,103693,Baseball,136.50,84.00,0,
7/4/22,11417,103694,Basketball,117.39,66.50,0,
7/4/22,11418,103695,Football,157.43,80.50,0,
7/4/22,11419,103696,Baseball,18.20,2.10,7,5
7/4/22,11420,103697,Hockey,108.29,34.30,0,
7/4/22,11421,103698,Basketball,149.24,86.80,0,
7/4/22,11422,103699,Soccer,177.45,109.90,0,
7/5/22,11423,103700,Soccer,86.45,28.70,0,
7/5/22,11424,103701,Basketball,142.87,83.30,0,
7/5/22,11425,103702,Basketball,89.18,46.90,0,
7/5/22,11426,103703,Baseball,240.24,145.60,0,2
7/5/22,11427,103704,Baseball,168.35,90.30,0,2
7/6/22,11428,103705,Hockey,18.20,4.90,7,
7/6/22,11429,103706,Football,230.23,140.00,0,
7/6/22,11430,103707,Soccer,336.70,240.80,0,2
7/6/22,11431,103708,Baseball,119.21,51.80,0,
7/6/22,11432,103709,Hockey,221.13,121.80,0,
7/6/22,11433,103710,Hockey,42.77,23.80,7,5
7/6/22,11434,103711,Basketball,349.44,254.80,0,3
7/6/22,11435,103712,Baseball,336.70,254.80,0,5
7/7/22,11436,103713,Hockey,64.61,13.30,0,
7/7/22,11437,103714,Basketball,89.18,40.60,0,
7/7/22,11438,103715,Football,367.64,235.20,0,
7/7/22,11439,103716,Basketball,114.66,57.40,0,
7/7/22,11440,103717,Baseball,87.36,44.80,0,1
7/7/22,11441,103718,Football,348.53,240.80,0,
7/7/22,11442,103719,Baseball,125.58,47.60,0,
7/7/22,11443,103720,Hockey,371.28,280.70,0,4
7/8/22,11444,103721,Baseball,62.79,4.20,0,
7/8/22,11445,103722,Football,152.88,80.50,0,
7/8/22,11446,103723,Hockey,296.66,200.20,0,2
7/8/22,11447,103724,Basketball,77.35,44.10,0,
7/8/22,11448,103725,Baseball,354.90,225.40,0,
7/8/22,11449,103726,Baseball,381.29,263.20,0,
7/8/22,11450,103727,Football,384.93,287.00,0,
7/8/22,11451,103728,Baseball,353.08,240.10,0,
7/8/22,11452,103729,Hockey,187.46,108.50,0,4
7/8/22,11453,103730,Football,139.23,61.60,0,
7/8/22,11454,103731,Soccer,202.02,144.20,0,
7/8/22,11455,103732,Baseball,238.42,173.60,0,
7/9/22,11456,103733,Basketball,320.32,214.20,0,4
7/9/22,11457,103734,Hockey,322.14,200.90,0,
7/9/22,11458,103735,Hockey,320.32,212.10,0,
7/9/22,11459,103736,Hockey,121.03,48.30,0,
7/9/22,11460,103737,Football,253.89,156.10,0,
7/9/22,11461,103738,Football,216.58,127.40,0,3
7/9/22,11462,103739,Baseball,384.93,283.50,0,
7/9/22,11463,103740,Hockey,216.58,146.30,0,4
7/9/22,11464,103741,Basketball,62.79,44.10,0,
7/9/22,11465,103742,Soccer,53.69,6.30,0,
7/9/22,11466,103743,Basketball,73.71,31.50,0,1
7/10/22,11467,103744,Soccer,139.23,62.30,0,
7/10/22,11468,103745,Football,24.57,11.20,7,
7/10/22,11469,103746,Hockey,166.53,104.30,0,
7/10/22,11470,103747,Basketball,366.73,263.20,0,
7/10/22,11471,103748,Basketball,199.29,149.10,0,
7/10/22,11472,103749,Baseball,247.52,145.60,0,
7/10/22,11473,103750,Baseball,59.15,41.30,0,2
7/11/22,11474,103751,Basketball,321.23,205.10,0,
7/11/22,11475,103752,Hockey,365.82,277.20,0,
7/11/22,11476,103753,Football,109.20,54.60,0,2
7/11/22,11477,103754,Hockey,189.28,100.80,0,
7/11/22,11478,103755,Football,63.70,31.50,0,
7/11/22,11479,103756,Football,297.57,192.50,0,
7/11/22,11480,103757,Football,142.87,82.60,0,
7/11/22,11481,103758,Football,376.74,273.70,0,3
7/11/22,11482,103759,Football,269.36,193.90,0,
7/12/22,11483,103760,Basketball,174.72,101.50,0,
7/12/22,11484,103761,Baseball,124.67,64.40,0,5
7/12/22,11485,103762,Basketball,28.21,4.90,7,
7/12/22,11486,103763,Hockey,320.32,228.20,0,
7/12/22,11487,103764,Hockey,242.97,144.20,0,
7/12/22,11488,103765,Baseball,383.11,282.10,0,1
7/13/22,11489,103766,Hockey,108.29,37.10,0,
7/13/22,11490,103767,Baseball,307.58,199.50,0,4
7/13/22,11491,103768,Hockey,241.15,178.50,0,
7/13/22,11492,103769,Football,136.50,68.60,0,
7/13/22,11493,103770,Baseball,231.14,154.00,0,
7/13/22,11494,103771,Baseball,37.31,8.40,7,
7/13/22,11495,103772,Football,212.03,155.40,0,
7/14/22,11496,103773,Soccer,86.45,18.90,0,
